"DATE","PROVINCE","REGION","NR_REPORTING","TOTAL_IN","TOTAL_IN_ICU","NEW_IN","NEW_IN_ICU","TOTAL_IN_RESP","TOTAL_IN_ECMO"
2021-11-18,"Limburg","Flanders",7,184,52,25,25,27,2
2021-11-18,"Liège","Wallonia",12,436,77,47,47,36,1
2021-11-18,"Luxembourg","Wallonia",3,59,13,6,6,3,0
2021-11-18,"Namur","Wallonia",6,98,22,8,8,14,4
2021-11-18,"OostVlaanderen","Flanders",14,353,75,39,39,30,4
2021-11-18,"VlaamsBrabant","Flanders",6,140,32,13,13,18,3
2021-11-18,"WestVlaanderen","Flanders",11,414,67,40,40,28,0
2021-11-19,"Antwerpen","Flanders",14,425,91,38,38,42,3
2021-11-19,"BrabantWallon","Wallonia",2,37,9,5,5,3,0
2021-11-19,"Brussels","Brussels",15,396,76,34,34,48,11
2021-11-19,"Hainaut","Wallonia",14,386,75,35,35,55,8
2021-11-19,"Limburg","Flanders",7,204,52,34,34,25,2
2021-11-19,"Liège","Wallonia",12,438,79,38,38,39,1
2021-11-19,"Luxembourg","Wallonia",3,63,12,9,9,3,0
2021-11-19,"Namur","Wallonia",6,104,23,10,10,14,4
2021-11-19,"OostVlaanderen","Flanders",14,360,79,42,42,36,4
2021-11-19,"VlaamsBrabant","Flanders",6,138,37,10,10,20,4
2021-11-19,"WestVlaanderen","Flanders",11,439,70,57,57,28,0
2021-11-20,"Antwerpen","Flanders",14,435,91,31,31,40,4
2021-11-20,"BrabantWallon","Wallonia",2,36,9,4,4,5,0
2021-11-20,"Brussels","Brussels",15,391,86,27,27,54,13
2021-11-20,"Hainaut","Wallonia",14,399,72,32,32,55,9
2021-11-20,"Limburg","Flanders",7,212,53,45,45,27,3
2021-11-20,"Liège","Wallonia",12,417,86,25,25,44,2
2021-11-20,"Luxembourg","Wallonia",3,69,13,8,8,3,0
2021-11-20,"Namur","Wallonia",6,101,26,8,8,15,4
2021-11-20,"OostVlaanderen","Flanders",14,384,80,50,50,33,5
2021-11-20,"VlaamsBrabant","Flanders",6,133,36,9,9,18,3
2021-11-20,"WestVlaanderen","Flanders",11,428,66,54,54,29,0
2021-11-21,"Antwerpen","Flanders",14,458,95,39,39,45,4
2021-11-21,"BrabantWallon","Wallonia",2,38,9,3,3,5,0
2021-11-21,"Brussels","Brussels",15,401,87,29,29,55,13
2021-11-21,"Hainaut","Wallonia",14,421,70,30,30,56,9
2021-11-21,"Limburg","Flanders",7,220,52,16,16,28,2
2021-11-21,"Liège","Wallonia",12,441,89,27,27,51,3
2021-11-21,"Luxembourg","Wallonia",3,66,14,2,2,4,0
2021-11-21,"Namur","Wallonia",6,103,24,4,4,15,3
2021-11-21,"OostVlaanderen","Flanders",14,425,85,42,42,34,5
2021-11-21,"VlaamsBrabant","Flanders",6,144,38,10,10,19,4
2021-11-21,"WestVlaanderen","Flanders",11,456,69,49,49,29,0
2021-11-22,"Antwerpen","Flanders",14,470,89,28,28,47,4
2021-11-22,"BrabantWallon","Wallonia",2,43,10,4,4,5,0
2021-11-22,"Brussels","Brussels",15,424,90,25,25,55,15
2021-11-22,"Hainaut","Wallonia",14,439,74,33,33,56,9
2021-11-22,"Limburg","Flanders",7,248,57,27,27,27,2
2021-11-22,"Liège","Wallonia",12,453,89,29,29,48,3
2021-11-22,"Luxembourg","Wallonia",3,69,17,4,4,4,0
2021-11-22,"Namur","Wallonia",6,109,24,7,7,15,3
2021-11-22,"OostVlaanderen","Flanders",14,448,90,33,33,44,5
2021-11-22,"VlaamsBrabant","Flanders",6,151,39,14,14,21,5
2021-11-22,"WestVlaanderen","Flanders",11,471,75,39,39,29,0
2021-11-23,"Antwerpen","Flanders",14,471,88,56,56,47,5
2021-11-23,"BrabantWallon","Wallonia",2,38,8,2,2,6,1
2021-11-23,"Brussels","Brussels",15,431,84,48,48,56,15
2021-11-23,"Hainaut","Wallonia",14,434,77,34,34,58,10
2021-11-23,"Limburg","Flanders",7,263,54,40,40,27,2
2021-11-23,"Liège","Wallonia",12,443,87,40,40,53,4
2021-11-23,"Luxembourg","Wallonia",3,75,19,9,9,5,0
2021-11-23,"Namur","Wallonia",6,108,25,8,8,17,3
2021-11-23,"OostVlaanderen","Flanders",14,479,98,56,56,47,5
2021-11-23,"VlaamsBrabant","Flanders",6,166,39,18,18,20,5
2021-11-23,"WestVlaanderen","Flanders",11,459,78,58,58,30,0
2021-11-24,"Antwerpen","Flanders",14,486,100,48,48,52,5
2021-11-24,"BrabantWallon","Wallonia",2,38,8,5,5,6,1
2021-11-24,"Brussels","Brussels",15,440,83,31,31,57,15
2021-11-24,"Hainaut","Wallonia",14,447,76,35,35,55,10
2021-11-24,"Limburg","Flanders",7,271,50,34,34,29,2
2021-11-24,"Liège","Wallonia",12,452,90,42,42,52,4
2021-11-24,"Luxembourg","Wallonia",3,65,16,7,7,6,0
2021-11-24,"Namur","Wallonia",6,116,27,16,16,17,4
2021-11-24,"OostVlaanderen","Flanders",14,499,93,49,49,46,5
2021-11-24,"VlaamsBrabant","Flanders",6,170,40,11,11,20,5
2021-11-24,"WestVlaanderen","Flanders",11,455,76,66,66,27,0
2021-11-25,"Antwerpen","Flanders",14,493,101,45,45,53,4
2021-11-25,"BrabantWallon","Wallonia",2,40,7,6,6,6,1
2021-11-25,"Brussels","Brussels",15,434,79,30,30,49,16
2021-11-25,"Hainaut","Wallonia",14,449,75,37,37,55,10
2021-11-25,"Limburg","Flanders",7,269,54,34,34,27,2
2021-11-25,"Liège","Wallonia",12,470,84,47,47,47,3
2021-11-25,"Luxembourg","Wallonia",3,71,16,7,7,8,0
2021-11-25,"Namur","Wallonia",6,115,31,11,11,16,4
2021-11-25,"OostVlaanderen","Flanders",14,524,97,68,68,45,5
2021-11-25,"VlaamsBrabant","Flanders",6,174,40,16,16,22,4
2021-11-25,"WestVlaanderen","Flanders",11,450,85,53,53,37,0
2021-11-26,"Antwerpen","Flanders",14,511,102,58,58,53,5
2021-11-26,"BrabantWallon","Wallonia",2,40,8,3,3,6,1
2021-11-26,"Brussels","Brussels",15,432,84,34,34,51,17
2021-11-26,"Hainaut","Wallonia",14,451,79,28,28,57,10
2021-11-26,"Limburg","Flanders",7,288,58,31,31,28,2
2021-11-26,"Liège","Wallonia",12,441,77,31,31,54,3
2021-11-26,"Luxembourg","Wallonia",3,67,18,6,6,10,0
2021-11-26,"Namur","Wallonia",6,115,29,9,9,14,4
2021-11-26,"OostVlaanderen","Flanders",14,514,99,48,48,51,6
2021-11-26,"VlaamsBrabant","Flanders",6,182,40,19,19,21,4
2021-11-26,"WestVlaanderen","Flanders",11,452,88,56,56,36,0
2021-11-27,"Antwerpen","Flanders",14,490,102,36,36,52,4
2021-11-27,"BrabantWallon","Wallonia",2,37,8,5,5,6,1
2021-11-27,"Brussels","Brussels",15,434,85,34,34,51,16
2021-11-27,"Hainaut","Wallonia",14,429,76,30,30,51,10
2021-11-27,"Limburg","Flanders",7,282,59,34,34,28,2
2021-11-27,"Liège","Wallonia",12,446,79,40,40,53,3
2021-11-27,"Luxembourg","Wallonia",3,67,19,4,4,11,0
2021-11-27,"Namur","Wallonia",6,111,31,13,13,16,3
2021-11-27,"OostVlaanderen","Flanders",14,518,105,58,58,51,7
2021-11-27,"VlaamsBrabant","Flanders",6,180,43,22,22,20,4
2021-11-27,"WestVlaanderen","Flanders",11,447,89,46,46,36,5
2021-11-28,"Antwerpen","Flanders",14,518,106,54,54,57,5
2021-11-28,"BrabantWallon","Wallonia",2,43,8,6,6,6,1
2021-11-28,"Brussels","Brussels",15,435,87,15,15,51,17
2021-11-28,"Hainaut","Wallonia",14,436,70,24,24,50,10
2021-11-28,"Limburg","Flanders",7,289,61,11,11,26,2
2021-11-28,"Liège","Wallonia",12,452,88,24,24,55,3
2021-11-28,"Luxembourg","Wallonia",3,68,18,4,4,10,0
2021-11-28,"Namur","Wallonia",6,114,34,4,4,17,3
2021-11-28,"OostVlaanderen","Flanders",14,548,114,46,46,53,7
2021-11-28,"VlaamsBrabant","Flanders",6,190,45,17,17,21,4
2021-11-28,"WestVlaanderen","Flanders",11,453,91,40,40,38,0
2021-11-29,"Antwerpen","Flanders",14,557,112,53,53,59,5
2021-11-29,"BrabantWallon","Wallonia",2,45,9,2,2,6,1
2021-11-29,"Brussels","Brussels",15,439,92,28,28,54,16
2021-11-29,"Hainaut","Wallonia",14,451,78,31,31,51,8
2021-11-29,"Limburg","Flanders",7,292,64,19,19,31,2
2021-11-29,"Liège","Wallonia",12,459,89,23,23,57,3
2021-11-29,"Luxembourg","Wallonia",3,75,20,5,5,10,0
2021-11-29,"Namur","Wallonia",6,121,34,9,9,16,3
2021-11-29,"OostVlaanderen","Flanders",14,577,120,45,45,55,7
2021-11-29,"VlaamsBrabant","Flanders",6,200,49,25,25,23,4
2021-11-29,"WestVlaanderen","Flanders",11,482,93,37,37,35,0
2021-11-30,"Antwerpen","Flanders",14,577,113,67,67,57,4
2021-11-30,"BrabantWallon","Wallonia",2,44,10,6,6,6,1
2021-11-30,"Brussels","Brussels",15,422,94,33,33,57,14
2021-11-30,"Hainaut","Wallonia",14,458,89,41,41,56,8
2021-11-30,"Limburg","Flanders",7,305,63,31,31,31,2
2021-11-30,"Liège","Wallonia",12,457,86,49,49,54,2
2021-11-30,"Luxembourg","Wallonia",3,72,16,6,6,7,0
2021-11-30,"Namur","Wallonia",6,137,34,14,14,19,2
2021-11-30,"OostVlaanderen","Flanders",14,584,122,49,49,58,7
2021-11-30,"VlaamsBrabant","Flanders",6,205,51,16,16,21,4
2021-11-30,"WestVlaanderen","Flanders",11,489,102,74,74,36,0
2021-12-01,"Antwerpen","Flanders",14,569,114,48,48,58,5
2021-12-01,"BrabantWallon","Wallonia",2,40,10,3,3,8,1
2021-12-01,"Brussels","Brussels",15,409,97,36,36,61,17
2021-12-01,"Hainaut","Wallonia",14,448,92,35,35,54,7
2021-12-01,"Limburg","Flanders",7,299,63,22,22,30,2
2021-12-01,"Liège","Wallonia",12,461,86,42,42,53,2
2021-12-01,"Luxembourg","Wallonia",3,70,17,10,10,6,0
2021-12-01,"Namur","Wallonia",6,141,36,13,13,19,2
2021-12-01,"OostVlaanderen","Flanders",14,595,124,66,66,51,6
2021-12-01,"VlaamsBrabant","Flanders",6,214,51,19,19,22,4
2021-12-01,"WestVlaanderen","Flanders",11,483,103,56,56,41,0
2021-12-02,"Antwerpen","Flanders",14,560,127,50,50,62,5
2021-12-02,"BrabantWallon","Wallonia",2,41,10,4,4,7,1
2021-12-02,"Brussels","Brussels",15,411,100,32,32,59,17
2021-12-02,"Hainaut","Wallonia",14,466,95,36,36,57,9
2021-12-02,"Limburg","Flanders",7,298,65,25,25,27,3
2021-12-02,"Liège","Wallonia",12,461,90,42,42,51,2
2021-12-02,"Luxembourg","Wallonia",3,70,18,5,5,6,0
2021-12-02,"Namur","Wallonia",6,136,36,6,6,19,4
2021-12-02,"OostVlaanderen","Flanders",14,572,121,40,40,52,6
2021-12-02,"VlaamsBrabant","Flanders",6,228,54,34,34,24,5
2021-12-02,"WestVlaanderen","Flanders",11,465,105,51,51,48,0
2021-12-03,"Antwerpen","Flanders",14,550,124,40,40,60,6
2021-12-03,"BrabantWallon","Wallonia",2,39,11,5,5,7,1
2021-12-03,"Brussels","Brussels",15,383,96,31,31,59,17
2021-12-03,"Hainaut","Wallonia",14,477,91,39,39,58,7
2021-12-03,"Limburg","Flanders",7,298,66,26,26,31,3
2021-12-03,"Liège","Wallonia",12,458,91,42,42,54,2
2021-12-03,"Luxembourg","Wallonia",3,65,16,8,8,6,0
2021-12-03,"Namur","Wallonia",6,139,36,14,14,20,4
2021-12-03,"OostVlaanderen","Flanders",14,560,116,42,42,55,7
2021-12-03,"VlaamsBrabant","Flanders",6,216,53,18,18,25,4
2021-12-03,"WestVlaanderen","Flanders",11,428,104,33,33,49,0
2021-12-04,"Antwerpen","Flanders",14,529,122,52,52,58,6
2021-12-04,"BrabantWallon","Wallonia",2,37,12,3,3,8,1
2021-12-04,"Brussels","Brussels",15,389,94,34,34,58,16
2021-12-04,"Hainaut","Wallonia",14,439,99,28,28,59,7
2021-12-04,"Limburg","Flanders",7,306,69,36,36,35,3
2021-12-04,"Liège","Wallonia",12,435,88,27,27,52,2
2021-12-04,"Luxembourg","Wallonia",3,64,15,6,6,5,0
2021-12-04,"Namur","Wallonia",6,136,31,7,7,20,3
2021-12-04,"OostVlaanderen","Flanders",14,562,123,58,58,58,7
2021-12-04,"VlaamsBrabant","Flanders",6,207,50,12,12,27,4
2021-12-04,"WestVlaanderen","Flanders",11,430,101,49,49,47,0
2021-12-05,"Antwerpen","Flanders",14,535,121,31,31,60,6
2021-12-05,"BrabantWallon","Wallonia",2,36,12,1,1,8,1
2021-12-05,"Brussels","Brussels",15,400,94,29,29,58,16
2021-12-05,"Hainaut","Wallonia",14,445,104,27,27,67,8
2021-12-05,"Limburg","Flanders",7,309,66,20,20,33,3
2021-12-05,"Liège","Wallonia",12,437,86,19,19,50,2
2021-12-05,"Luxembourg","Wallonia",3,76,16,13,13,5,0
2021-12-05,"Namur","Wallonia",6,142,33,7,7,22,4
2021-12-05,"OostVlaanderen","Flanders",14,564,124,40,40,56,7
2021-12-05,"VlaamsBrabant","Flanders",6,203,51,14,14,28,4
2021-12-05,"WestVlaanderen","Flanders",11,432,102,25,25,46,0
2021-12-06,"Antwerpen","Flanders",14,551,122,32,32,56,5
2021-12-06,"BrabantWallon","Wallonia",2,34,12,4,4,10,1
2021-12-06,"Brussels","Brussels",15,396,99,20,20,63,15
2021-12-06,"Hainaut","Wallonia",14,452,100,25,25,60,7
2021-12-06,"Limburg","Flanders",7,322,63,20,20,36,4
2021-12-06,"Liège","Wallonia",12,443,88,18,18,51,2
2021-12-06,"Luxembourg","Wallonia",3,83,18,5,5,6,0
2021-12-06,"Namur","Wallonia",6,145,35,7,7,21,3
2021-12-06,"OostVlaanderen","Flanders",14,579,129,32,32,60,7
2021-12-06,"VlaamsBrabant","Flanders",6,212,51,11,11,27,4
2021-12-06,"WestVlaanderen","Flanders",11,445,100,34,34,50,0
2021-12-07,"Antwerpen","Flanders",14,548,123,62,62,54,5
2021-12-07,"BrabantWallon","Wallonia",2,30,12,3,3,10,1
2021-12-07,"Brussels","Brussels",15,390,104,40,40,62,15
2021-12-07,"Hainaut","Wallonia",14,450,96,47,47,59,8
2021-12-07,"Limburg","Flanders",7,302,61,19,19,38,4
2021-12-07,"Liège","Wallonia",12,434,93,32,32,55,4
2021-12-07,"Luxembourg","Wallonia",3,84,21,4,4,8,0
2021-12-07,"Namur","Wallonia",6,141,36,13,13,19,3
2021-12-07,"OostVlaanderen","Flanders",14,550,120,46,46,56,7
2021-12-07,"VlaamsBrabant","Flanders",6,202,50,12,12,27,4
2021-12-07,"WestVlaanderen","Flanders",11,423,99,54,54,49,0
2021-12-08,"Antwerpen","Flanders",14,559,126,58,58,53,5
2021-12-08,"BrabantWallon","Wallonia",2,33,11,5,5,9,1
2021-12-08,"Brussels","Brussels",15,380,101,24,24,61,14
2021-12-08,"Hainaut","Wallonia",14,446,95,39,39,56,10
2021-12-08,"Limburg","Flanders",7,292,57,19,19,32,4
2021-12-08,"Liège","Wallonia",12,424,99,32,32,57,2
2021-12-08,"Luxembourg","Wallonia",3,85,19,5,5,7,0
2021-12-08,"Namur","Wallonia",6,149,40,13,13,22,4
2021-12-08,"OostVlaanderen","Flanders",14,522,120,42,42,60,7
2021-12-08,"VlaamsBrabant","Flanders",6,191,55,15,15,27,4
2021-12-08,"WestVlaanderen","Flanders",11,432,102,46,46,49,0
2021-12-09,"Antwerpen","Flanders",14,536,124,37,37,53,5
2021-12-09,"BrabantWallon","Wallonia",2,36,10,7,7,7,1
2021-12-09,"Brussels","Brussels",15,380,98,34,34,57,14
2021-12-09,"Hainaut","Wallonia",14,427,99,31,31,57,10
2021-12-09,"Limburg","Flanders",7,281,61,22,22,33,5
2021-12-09,"Liège","Wallonia",12,415,98,38,38,57,2
2021-12-09,"Luxembourg","Wallonia",3,82,19,7,7,6,0
2021-12-09,"Namur","Wallonia",6,154,43,20,20,22,6
2021-12-09,"OostVlaanderen","Flanders",14,510,118,46,46,61,6
2021-12-09,"VlaamsBrabant","Flanders",6,193,52,15,15,29,3
2021-12-09,"WestVlaanderen","Flanders",11,434,105,52,52,53,1
2021-12-10,"Antwerpen","Flanders",14,520,119,41,41,54,5
2021-12-10,"BrabantWallon","Wallonia",2,37,9,3,3,7,1
2021-12-10,"Brussels","Brussels",15,375,99,35,35,57,13
2021-12-10,"Hainaut","Wallonia",14,419,104,39,39,60,10
2021-12-10,"Limburg","Flanders",7,272,63,17,17,33,5
2021-12-10,"Liège","Wallonia",12,405,98,33,33,58,2
2021-12-10,"Luxembourg","Wallonia",3,80,19,2,2,7,0
2021-12-10,"Namur","Wallonia",6,143,43,21,21,27,5
2021-12-10,"OostVlaanderen","Flanders",14,503,125,44,44,65,6
2021-12-10,"VlaamsBrabant","Flanders",6,182,52,12,12,27,3
2021-12-10,"WestVlaanderen","Flanders",11,428,107,45,45,56,1
2021-12-11,"Antwerpen","Flanders",14,491,113,34,34,50,3
2021-12-11,"BrabantWallon","Wallonia",2,39,9,4,4,7,1
2021-12-11,"Brussels","Brussels",15,381,102,38,38,57,14
2021-12-11,"Hainaut","Wallonia",14,431,100,42,42,60,10
2021-12-11,"Limburg","Flanders",7,261,64,17,17,34,4
2021-12-11,"Liège","Wallonia",12,387,94,32,32,57,2
2021-12-11,"Luxembourg","Wallonia",3,81,19,1,1,7,0
2021-12-11,"Namur","Wallonia",6,153,46,20,20,27,6
2021-12-11,"OostVlaanderen","Flanders",14,486,126,39,39,62,8
2021-12-11,"VlaamsBrabant","Flanders",6,171,52,11,11,30,3
2021-12-11,"WestVlaanderen","Flanders",11,400,114,27,27,60,3
2021-12-12,"Antwerpen","Flanders",14,489,108,20,20,51,5
2021-12-12,"BrabantWallon","Wallonia",2,38,10,0,0,7,1
2021-12-12,"Brussels","Brussels",15,378,100,21,21,57,15
2021-12-12,"Hainaut","Wallonia",14,438,101,27,27,58,11
2021-12-12,"Limburg","Flanders",7,262,65,15,15,36,4
2021-12-12,"Liège","Wallonia",12,395,93,16,16,55,2
2021-12-12,"Luxembourg","Wallonia",3,80,19,4,4,8,0
2021-12-12,"Namur","Wallonia",6,168,44,28,28,27,6
2021-12-12,"OostVlaanderen","Flanders",14,470,124,24,24,59,7
2021-12-12,"VlaamsBrabant","Flanders",6,172,51,10,10,30,3
2021-12-12,"WestVlaanderen","Flanders",11,398,112,42,42,61,3
2021-12-13,"Antwerpen","Flanders",14,479,108,15,15,54,5
2021-12-13,"BrabantWallon","Wallonia",2,37,10,1,1,7,1
2021-12-13,"Brussels","Brussels",15,407,110,28,28,56,15
2021-12-13,"Hainaut","Wallonia",14,443,103,29,29,56,11
2021-12-13,"Limburg","Flanders",7,277,60,15,15,33,5
2021-12-13,"Liège","Wallonia",12,416,93,28,28,56,2
2021-12-13,"Luxembourg","Wallonia",3,77,21,2,2,8,0
2021-12-13,"Namur","Wallonia",6,175,45,6,6,24,6
2021-12-13,"OostVlaanderen","Flanders",14,482,122,22,22,50,12
2021-12-13,"VlaamsBrabant","Flanders",6,182,55,14,14,30,4
2021-12-13,"WestVlaanderen","Flanders",11,407,111,26,26,60,2
2021-12-14,"Antwerpen","Flanders",14,492,108,48,48,55,6
2021-12-14,"BrabantWallon","Wallonia",2,36,10,6,6,6,1
2021-12-14,"Brussels","Brussels",15,399,106,49,49,58,15
2021-12-14,"Hainaut","Wallonia",14,430,101,36,36,58,8
2021-12-14,"Limburg","Flanders",7,248,60,11,11,30,5
2021-12-14,"Liège","Wallonia",12,392,94,28,28,59,2
2021-12-14,"Luxembourg","Wallonia",3,72,18,9,9,7,0
2021-12-14,"Namur","Wallonia",6,173,44,14,14,25,5
2021-12-14,"OostVlaanderen","Flanders",14,454,114,27,27,61,7
2021-12-14,"VlaamsBrabant","Flanders",6,185,54,12,12,32,5
2021-12-14,"WestVlaanderen","Flanders",11,381,106,48,48,60,3
2021-12-15,"Antwerpen","Flanders",14,468,103,32,32,52,6
2021-12-15,"BrabantWallon","Wallonia",2,34,10,1,1,7,1
2021-12-15,"Brussels","Brussels",15,392,105,31,31,59,15
2021-12-15,"Hainaut","Wallonia",14,403,102,31,31,61,8
2021-12-15,"Limburg","Flanders",7,231,61,17,17,31,5
2021-12-15,"Liège","Wallonia",12,387,96,27,27,58,2
2021-12-15,"Luxembourg","Wallonia",3,66,17,3,3,6,0
2021-12-15,"Namur","Wallonia",6,172,43,10,10,24,6
2021-12-15,"OostVlaanderen","Flanders",14,426,110,33,33,58,7
2021-12-15,"VlaamsBrabant","Flanders",6,174,52,11,11,30,5
2021-12-15,"WestVlaanderen","Flanders",11,367,105,35,35,56,3
2021-12-16,"Antwerpen","Flanders",14,430,102,24,24,43,7
2021-12-16,"BrabantWallon","Wallonia",2,25,8,1,1,5,1
2021-12-16,"Brussels","Brussels",15,389,108,24,24,60,18
2021-12-16,"Hainaut","Wallonia",14,382,97,18,18,61,9
2021-12-16,"Limburg","Flanders",7,209,59,16,16,34,5
2021-12-16,"Liège","Wallonia",12,382,92,25,25,54,2
2021-12-16,"Luxembourg","Wallonia",3,66,16,5,5,7,0
2021-12-16,"Namur","Wallonia",6,164,42,8,8,24,6
2021-12-16,"OostVlaanderen","Flanders",14,393,108,23,23,60,8
2021-12-16,"VlaamsBrabant","Flanders",6,179,55,17,17,31,4
2021-12-16,"WestVlaanderen","Flanders",11,351,102,25,25,52,4
2021-12-17,"Antwerpen","Flanders",14,393,95,26,26,54,7
2021-12-17,"BrabantWallon","Wallonia",2,29,7,4,4,5,1
2021-12-17,"Brussels","Brussels",15,386,101,31,31,63,16
2021-12-17,"Hainaut","Wallonia",14,370,97,18,18,62,6
2021-12-17,"Limburg","Flanders",7,204,56,17,17,33,5
2021-12-17,"Liège","Wallonia",12,350,94,15,15,50,1
2021-12-17,"Luxembourg","Wallonia",3,62,14,3,3,4,0
2021-12-17,"Namur","Wallonia",6,157,42,6,6,25,6
2021-12-17,"OostVlaanderen","Flanders",14,381,102,26,26,55,8
2021-12-17,"VlaamsBrabant","Flanders",6,174,53,8,8,32,4
2021-12-17,"WestVlaanderen","Flanders",11,327,100,25,25,49,5
2021-12-18,"Antwerpen","Flanders",14,367,96,26,26,57,6
2021-12-18,"BrabantWallon","Wallonia",2,26,7,0,0,5,1
2021-12-18,"Brussels","Brussels",15,373,105,33,33,63,16
2021-12-18,"Hainaut","Wallonia",14,364,98,24,24,60,7
2021-12-18,"Limburg","Flanders",7,195,57,15,15,32,5
2021-12-18,"Liège","Wallonia",12,315,95,22,22,55,1
2021-12-18,"Luxembourg","Wallonia",3,51,15,4,4,4,0
2021-12-18,"Namur","Wallonia",6,140,42,3,3,24,6
2021-12-18,"OostVlaanderen","Flanders",14,349,104,22,22,55,8
2021-12-18,"VlaamsBrabant","Flanders",6,164,54,4,4,32,3
2021-12-18,"WestVlaanderen","Flanders",11,304,93,22,22,48,6
2021-12-19,"Antwerpen","Flanders",14,354,96,18,18,59,6
2021-12-19,"BrabantWallon","Wallonia",2,26,7,1,1,4,1
2021-12-19,"Brussels","Brussels",15,376,99,24,24,62,16
2021-12-19,"Hainaut","Wallonia",14,354,93,19,19,63,7
2021-12-19,"Limburg","Flanders",7,197,56,10,10,32,5
2021-12-19,"Liège","Wallonia",12,308,85,16,16,51,1
2021-12-19,"Luxembourg","Wallonia",3,55,17,4,4,5,0
2021-12-19,"Namur","Wallonia",6,145,41,7,7,22,6
2021-12-19,"OostVlaanderen","Flanders",14,336,100,11,11,46,7
2021-12-19,"VlaamsBrabant","Flanders",6,158,54,4,4,34,3
2021-12-19,"WestVlaanderen","Flanders",11,310,95,16,16,50,7
2021-12-20,"Antwerpen","Flanders",14,358,98,18,18,56,6
2021-12-20,"BrabantWallon","Wallonia",2,27,8,2,2,5,1
2021-12-20,"Brussels","Brussels",15,388,98,27,27,63,16
2021-12-20,"Hainaut","Wallonia",14,366,90,27,27,58,7
2021-12-20,"Limburg","Flanders",7,182,54,7,7,33,5
2021-12-20,"Liège","Wallonia",12,309,82,15,15,48,1
2021-12-20,"Luxembourg","Wallonia",3,54,17,2,2,5,0
2021-12-20,"Namur","Wallonia",6,150,37,9,9,22,7
2021-12-20,"OostVlaanderen","Flanders",14,334,98,10,10,45,7
2021-12-20,"VlaamsBrabant","Flanders",6,162,53,7,7,34,3
2021-12-20,"WestVlaanderen","Flanders",11,315,95,17,17,52,7
2021-12-21,"Antwerpen","Flanders",14,332,101,30,30,58,8
2021-12-21,"BrabantWallon","Wallonia",2,27,7,1,1,5,1
2021-12-21,"Brussels","Brussels",15,374,102,23,23,62,16
2021-12-21,"Hainaut","Wallonia",14,349,83,27,27,56,10
2021-12-21,"Limburg","Flanders",7,157,53,5,5,34,5
2021-12-21,"Liège","Wallonia",12,276,77,20,20,44,1
2021-12-21,"Luxembourg","Wallonia",3,48,14,1,1,5,0
2021-12-21,"Namur","Wallonia",6,145,37,5,5,19,7
2021-12-21,"OostVlaanderen","Flanders",14,300,92,20,20,47,7
2021-12-21,"VlaamsBrabant","Flanders",6,149,51,7,7,35,3
2021-12-21,"WestVlaanderen","Flanders",11,295,92,32,32,51,6
2021-12-22,"Antwerpen","Flanders",14,301,95,23,23,56,6
2021-12-22,"BrabantWallon","Wallonia",2,26,6,3,3,5,1
2021-12-22,"Brussels","Brussels",15,358,103,28,28,68,15
2021-12-22,"Hainaut","Wallonia",14,327,83,17,17,57,10
2021-12-22,"Limburg","Flanders",7,146,51,8,8,29,5
2021-12-22,"Liège","Wallonia",12,265,72,22,22,42,1
2021-12-22,"Luxembourg","Wallonia",3,44,14,4,4,5,0
2021-12-22,"Namur","Wallonia",6,133,35,7,7,18,6
2021-12-22,"OostVlaanderen","Flanders",14,296,90,25,25,43,7
2021-12-22,"VlaamsBrabant","Flanders",6,143,54,5,5,33,3
2021-12-22,"WestVlaanderen","Flanders",11,283,89,28,28,49,6
2021-12-23,"Antwerpen","Flanders",14,279,94,19,19,60,6
2021-12-23,"BrabantWallon","Wallonia",2,20,7,0,0,5,1
2021-12-23,"Brussels","Brussels",15,350,100,25,25,67,15
2021-12-23,"Hainaut","Wallonia",14,318,78,30,30,56,10
2021-12-23,"Limburg","Flanders",7,133,45,4,4,28,3
2021-12-23,"Liège","Wallonia",12,249,69,14,14,40,1
2021-12-23,"Luxembourg","Wallonia",3,44,15,2,2,5,0
2021-12-23,"Namur","Wallonia",6,126,34,9,9,16,6
2021-12-23,"OostVlaanderen","Flanders",14,289,84,17,17,36,6
2021-12-23,"VlaamsBrabant","Flanders",6,138,50,9,9,30,3
2021-12-23,"WestVlaanderen","Flanders",11,252,84,17,17,48,6
2021-12-24,"Antwerpen","Flanders",14,267,94,21,21,61,5
2021-12-24,"BrabantWallon","Wallonia",2,24,7,4,4,4,0
2021-12-24,"Brussels","Brussels",15,336,104,21,21,66,14
2021-12-24,"Hainaut","Wallonia",14,309,78,21,21,54,10
2021-12-24,"Limburg","Flanders",7,119,41,4,4,25,3
2021-12-24,"Liège","Wallonia",12,229,67,16,16,38,1
2021-12-24,"Luxembourg","Wallonia",3,41,14,1,1,3,0
2021-12-24,"Namur","Wallonia",6,112,34,5,5,13,5
2021-12-24,"OostVlaanderen","Flanders",14,262,83,13,13,42,7
2021-12-24,"VlaamsBrabant","Flanders",6,115,45,3,3,23,3
2021-12-24,"WestVlaanderen","Flanders",11,238,84,16,16,52,6
2021-12-25,"Antwerpen","Flanders",14,241,96,16,16,62,5
2021-12-25,"BrabantWallon","Wallonia",2,26,6,3,3,4,0
2021-12-25,"Brussels","Brussels",15,330,102,31,31,64,14
