"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-01-25,"Wallonia","35-44","M","Moderna","A",12
2021-01-25,"Wallonia","35-44","M","Pfizer-BioNTech","A",84
2021-01-25,"Wallonia","45-54","F","Moderna","A",35
2021-01-25,"Wallonia","45-54","F","Pfizer-BioNTech","A",262
2021-01-25,"Wallonia","45-54","M","Moderna","A",8
2021-01-25,"Wallonia","45-54","M","Pfizer-BioNTech","A",94
2021-01-25,"Wallonia","55-64","F","Moderna","A",22
2021-01-25,"Wallonia","55-64","F","Pfizer-BioNTech","A",254
2021-01-25,"Wallonia","55-64","M","Moderna","A",6
2021-01-25,"Wallonia","55-64","M","Pfizer-BioNTech","A",103
2021-01-25,"Wallonia","65-74","F","Pfizer-BioNTech","A",9
2021-01-25,"Wallonia","65-74","M","Moderna","A",3
2021-01-25,"Wallonia","65-74","M","Pfizer-BioNTech","A",16
2021-01-25,"Wallonia","75-84","F","Pfizer-BioNTech","A",1
2021-01-25,"Wallonia","75-84","M","Moderna","A",1
2021-01-25,"Wallonia","75-84","M","Pfizer-BioNTech","A",5
2021-01-25,"Wallonia","85+","M","Pfizer-BioNTech","A",2
2021-01-26,"Brussels","18-34","F","Moderna","A",18
2021-01-26,"Brussels","18-34","F","Pfizer-BioNTech","A",106
2021-01-26,"Brussels","18-34","F","Pfizer-BioNTech","B",10
2021-01-26,"Brussels","18-34","M","Moderna","A",4
2021-01-26,"Brussels","18-34","M","Pfizer-BioNTech","A",68
2021-01-26,"Brussels","18-34","M","Pfizer-BioNTech","B",4
2021-01-26,"Brussels","35-44","F","Moderna","A",7
2021-01-26,"Brussels","35-44","F","Pfizer-BioNTech","A",33
2021-01-26,"Brussels","35-44","F","Pfizer-BioNTech","B",8
2021-01-26,"Brussels","35-44","M","Moderna","A",2
2021-01-26,"Brussels","35-44","M","Pfizer-BioNTech","A",26
2021-01-26,"Brussels","35-44","M","Pfizer-BioNTech","B",9
2021-01-26,"Brussels","45-54","F","Moderna","A",11
2021-01-26,"Brussels","45-54","F","Pfizer-BioNTech","A",45
2021-01-26,"Brussels","45-54","F","Pfizer-BioNTech","B",14
2021-01-26,"Brussels","45-54","M","Moderna","A",5
2021-01-26,"Brussels","45-54","M","Pfizer-BioNTech","A",13
2021-01-26,"Brussels","45-54","M","Pfizer-BioNTech","B",13
2021-01-26,"Brussels","55-64","F","Moderna","A",6
2021-01-26,"Brussels","55-64","F","Pfizer-BioNTech","A",36
2021-01-26,"Brussels","55-64","F","Pfizer-BioNTech","B",25
2021-01-26,"Brussels","55-64","M","Moderna","A",2
2021-01-26,"Brussels","55-64","M","Pfizer-BioNTech","A",19
2021-01-26,"Brussels","55-64","M","Pfizer-BioNTech","B",55
2021-01-26,"Brussels","65-74","F","Moderna","A",2
2021-01-26,"Brussels","65-74","F","Pfizer-BioNTech","A",13
2021-01-26,"Brussels","65-74","F","Pfizer-BioNTech","B",67
2021-01-26,"Brussels","65-74","M","Moderna","A",2
2021-01-26,"Brussels","65-74","M","Pfizer-BioNTech","A",12
2021-01-26,"Brussels","65-74","M","Pfizer-BioNTech","B",82
2021-01-26,"Brussels","75-84","F","Pfizer-BioNTech","A",37
2021-01-26,"Brussels","75-84","F","Pfizer-BioNTech","B",106
2021-01-26,"Brussels","75-84","M","Pfizer-BioNTech","A",6
2021-01-26,"Brussels","75-84","M","Pfizer-BioNTech","B",80
2021-01-26,"Brussels","85+","F","Pfizer-BioNTech","A",27
2021-01-26,"Brussels","85+","F","Pfizer-BioNTech","B",241
2021-01-26,"Brussels","85+","M","Pfizer-BioNTech","A",6
2021-01-26,"Brussels","85+","M","Pfizer-BioNTech","B",50
2021-01-26,"Flanders","0-17","F","Pfizer-BioNTech","A",60
2021-01-26,"Flanders","0-17","M","Pfizer-BioNTech","A",18
2021-01-26,"Flanders","18-34","F","Moderna","A",6
2021-01-26,"Flanders","18-34","F","Pfizer-BioNTech","A",1254
2021-01-26,"Flanders","18-34","F","Pfizer-BioNTech","B",4
2021-01-26,"Flanders","18-34","M","Moderna","A",2
2021-01-26,"Flanders","18-34","M","Pfizer-BioNTech","A",486
2021-01-26,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-26,"Flanders","35-44","F","Moderna","A",13
2021-01-26,"Flanders","35-44","F","Pfizer-BioNTech","A",748
2021-01-26,"Flanders","35-44","F","Pfizer-BioNTech","B",3
2021-01-26,"Flanders","35-44","M","Johnson&Johnson","C",1
2021-01-26,"Flanders","35-44","M","Pfizer-BioNTech","A",232
2021-01-26,"Flanders","35-44","M","Pfizer-BioNTech","B",1
2021-01-26,"Flanders","45-54","F","Johnson&Johnson","C",4
2021-01-26,"Flanders","45-54","F","Moderna","A",3
2021-01-26,"Flanders","45-54","F","Pfizer-BioNTech","A",913
2021-01-26,"Flanders","45-54","F","Pfizer-BioNTech","B",3
2021-01-26,"Flanders","45-54","M","Johnson&Johnson","C",2
2021-01-26,"Flanders","45-54","M","Moderna","A",4
2021-01-26,"Flanders","45-54","M","Pfizer-BioNTech","A",264
2021-01-26,"Flanders","45-54","M","Pfizer-BioNTech","B",5
2021-01-26,"Flanders","55-64","F","Johnson&Johnson","C",4
2021-01-26,"Flanders","55-64","F","Moderna","A",12
2021-01-26,"Flanders","55-64","F","Pfizer-BioNTech","A",747
2021-01-26,"Flanders","55-64","F","Pfizer-BioNTech","B",8
2021-01-26,"Flanders","55-64","M","Johnson&Johnson","C",5
2021-01-26,"Flanders","55-64","M","Moderna","A",7
2021-01-26,"Flanders","55-64","M","Pfizer-BioNTech","A",299
2021-01-26,"Flanders","55-64","M","Pfizer-BioNTech","B",3
2021-01-26,"Flanders","65-74","F","Johnson&Johnson","C",1
2021-01-26,"Flanders","65-74","F","Moderna","A",1
2021-01-26,"Flanders","65-74","F","Pfizer-BioNTech","A",202
2021-01-26,"Flanders","65-74","M","AstraZeneca-Oxford","A",1
2021-01-26,"Flanders","65-74","M","Johnson&Johnson","C",1
2021-01-26,"Flanders","65-74","M","Moderna","A",2
2021-01-26,"Flanders","65-74","M","Pfizer-BioNTech","A",177
2021-01-26,"Flanders","65-74","M","Pfizer-BioNTech","B",2
2021-01-26,"Flanders","75-84","F","Pfizer-BioNTech","A",341
2021-01-26,"Flanders","75-84","F","Pfizer-BioNTech","B",5
2021-01-26,"Flanders","75-84","M","Pfizer-BioNTech","A",172
2021-01-26,"Flanders","75-84","M","Pfizer-BioNTech","B",2
2021-01-26,"Flanders","85+","F","Pfizer-BioNTech","A",725
2021-01-26,"Flanders","85+","F","Pfizer-BioNTech","B",7
2021-01-26,"Flanders","85+","M","Pfizer-BioNTech","A",230
2021-01-26,"Flanders","85+","M","Pfizer-BioNTech","B",2
2021-01-26,NA,"18-34","F","Pfizer-BioNTech","A",34
2021-01-26,NA,"18-34","M","Moderna","A",2
2021-01-26,NA,"18-34","M","Pfizer-BioNTech","A",15
2021-01-26,NA,"35-44","F","Pfizer-BioNTech","A",25
2021-01-26,NA,"35-44","M","Pfizer-BioNTech","A",5
2021-01-26,NA,"45-54","F","Pfizer-BioNTech","A",11
2021-01-26,NA,"45-54","M","Pfizer-BioNTech","A",3
2021-01-26,NA,"45-54","M","Pfizer-BioNTech","B",1
2021-01-26,NA,"55-64","F","Pfizer-BioNTech","A",9
2021-01-26,NA,"55-64","M","Pfizer-BioNTech","B",1
2021-01-26,NA,"65-74","F","Pfizer-BioNTech","A",1
2021-01-26,NA,"75-84","F","Pfizer-BioNTech","A",5
2021-01-26,NA,"75-84","M","Pfizer-BioNTech","A",1
2021-01-26,NA,"85+","F","Pfizer-BioNTech","A",5
2021-01-26,NA,"85+","M","Pfizer-BioNTech","A",2
2021-01-26,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",26
2021-01-26,"Ostbelgien","18-34","F","Pfizer-BioNTech","B",3
2021-01-26,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",5
2021-01-26,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",25
2021-01-26,"Ostbelgien","35-44","F","Pfizer-BioNTech","B",7
2021-01-26,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",2
2021-01-26,"Ostbelgien","35-44","M","Pfizer-BioNTech","B",4
2021-01-26,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",30
2021-01-26,"Ostbelgien","45-54","F","Pfizer-BioNTech","B",3
2021-01-26,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",9
2021-01-26,"Ostbelgien","45-54","M","Pfizer-BioNTech","B",2
2021-01-26,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",23
2021-01-26,"Ostbelgien","55-64","F","Pfizer-BioNTech","B",6
2021-01-26,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",7
2021-01-26,"Ostbelgien","55-64","M","Pfizer-BioNTech","B",2
2021-01-26,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",3
2021-01-26,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",7
2021-01-26,"Ostbelgien","65-74","M","Pfizer-BioNTech","B",4
2021-01-26,"Ostbelgien","75-84","F","Pfizer-BioNTech","B",10
2021-01-26,"Ostbelgien","75-84","M","Pfizer-BioNTech","B",3
2021-01-26,"Ostbelgien","85+","F","Pfizer-BioNTech","B",24
2021-01-26,"Ostbelgien","85+","M","Pfizer-BioNTech","B",5
2021-01-26,"Wallonia","0-17","F","Pfizer-BioNTech","A",6
2021-01-26,"Wallonia","0-17","F","Pfizer-BioNTech","B",2
2021-01-26,"Wallonia","0-17","M","Pfizer-BioNTech","B",1
2021-01-26,"Wallonia","18-34","F","Moderna","A",73
2021-01-26,"Wallonia","18-34","F","Pfizer-BioNTech","A",491
2021-01-26,"Wallonia","18-34","F","Pfizer-BioNTech","B",49
2021-01-26,"Wallonia","18-34","M","Moderna","A",29
2021-01-26,"Wallonia","18-34","M","Pfizer-BioNTech","A",156
2021-01-26,"Wallonia","18-34","M","Pfizer-BioNTech","B",14
2021-01-26,"Wallonia","35-44","F","Moderna","A",64
2021-01-26,"Wallonia","35-44","F","Pfizer-BioNTech","A",457
2021-01-26,"Wallonia","35-44","F","Pfizer-BioNTech","B",67
2021-01-26,"Wallonia","35-44","M","Moderna","A",16
2021-01-26,"Wallonia","35-44","M","Pfizer-BioNTech","A",124
2021-01-26,"Wallonia","35-44","M","Pfizer-BioNTech","B",15
2021-01-26,"Wallonia","45-54","F","Moderna","A",68
2021-01-26,"Wallonia","45-54","F","Pfizer-BioNTech","A",447
2021-01-26,"Wallonia","45-54","F","Pfizer-BioNTech","B",69
2021-01-26,"Wallonia","45-54","M","Moderna","A",18
2021-01-26,"Wallonia","45-54","M","Pfizer-BioNTech","A",136
2021-01-26,"Wallonia","45-54","M","Pfizer-BioNTech","B",17
2021-01-26,"Wallonia","55-64","F","Moderna","A",50
2021-01-26,"Wallonia","55-64","F","Pfizer-BioNTech","A",337
2021-01-26,"Wallonia","55-64","F","Pfizer-BioNTech","B",42
2021-01-26,"Wallonia","55-64","M","Moderna","A",28
2021-01-26,"Wallonia","55-64","M","Pfizer-BioNTech","A",126
2021-01-26,"Wallonia","55-64","M","Pfizer-BioNTech","B",27
2021-01-26,"Wallonia","65-74","F","Moderna","A",3
2021-01-26,"Wallonia","65-74","F","Pfizer-BioNTech","A",71
2021-01-26,"Wallonia","65-74","F","Pfizer-BioNTech","B",50
2021-01-26,"Wallonia","65-74","M","Moderna","A",3
2021-01-26,"Wallonia","65-74","M","Pfizer-BioNTech","A",79
2021-01-26,"Wallonia","65-74","M","Pfizer-BioNTech","B",37
2021-01-26,"Wallonia","75-84","F","Pfizer-BioNTech","A",169
2021-01-26,"Wallonia","75-84","F","Pfizer-BioNTech","B",105
2021-01-26,"Wallonia","75-84","M","Pfizer-BioNTech","A",68
2021-01-26,"Wallonia","75-84","M","Pfizer-BioNTech","B",53
2021-01-26,"Wallonia","85+","F","Pfizer-BioNTech","A",314
2021-01-26,"Wallonia","85+","F","Pfizer-BioNTech","B",247
2021-01-26,"Wallonia","85+","M","Pfizer-BioNTech","A",59
2021-01-26,"Wallonia","85+","M","Pfizer-BioNTech","B",63
2021-01-27,"Brussels","0-17","M","Pfizer-BioNTech","A",1
2021-01-27,"Brussels","18-34","F","Moderna","A",17
2021-01-27,"Brussels","18-34","F","Pfizer-BioNTech","A",142
2021-01-27,"Brussels","18-34","F","Pfizer-BioNTech","B",15
2021-01-27,"Brussels","18-34","M","Moderna","A",8
2021-01-27,"Brussels","18-34","M","Pfizer-BioNTech","A",89
2021-01-27,"Brussels","18-34","M","Pfizer-BioNTech","B",9
2021-01-27,"Brussels","35-44","F","Moderna","A",10
2021-01-27,"Brussels","35-44","F","Pfizer-BioNTech","A",98
2021-01-27,"Brussels","35-44","F","Pfizer-BioNTech","B",15
2021-01-27,"Brussels","35-44","M","Moderna","A",4
2021-01-27,"Brussels","35-44","M","Pfizer-BioNTech","A",57
2021-01-27,"Brussels","35-44","M","Pfizer-BioNTech","B",6
2021-01-27,"Brussels","45-54","F","Moderna","A",10
2021-01-27,"Brussels","45-54","F","Pfizer-BioNTech","A",104
2021-01-27,"Brussels","45-54","F","Pfizer-BioNTech","B",18
2021-01-27,"Brussels","45-54","M","Moderna","A",4
2021-01-27,"Brussels","45-54","M","Pfizer-BioNTech","A",47
2021-01-27,"Brussels","45-54","M","Pfizer-BioNTech","B",15
2021-01-27,"Brussels","55-64","F","Moderna","A",11
2021-01-27,"Brussels","55-64","F","Pfizer-BioNTech","A",108
2021-01-27,"Brussels","55-64","F","Pfizer-BioNTech","B",35
2021-01-27,"Brussels","55-64","M","Moderna","A",7
2021-01-27,"Brussels","55-64","M","Pfizer-BioNTech","A",58
2021-01-27,"Brussels","55-64","M","Pfizer-BioNTech","B",34
2021-01-27,"Brussels","65-74","F","Pfizer-BioNTech","A",14
2021-01-27,"Brussels","65-74","F","Pfizer-BioNTech","B",64
2021-01-27,"Brussels","65-74","M","Pfizer-BioNTech","A",8
2021-01-27,"Brussels","65-74","M","Pfizer-BioNTech","B",39
2021-01-27,"Brussels","75-84","F","Pfizer-BioNTech","A",18
2021-01-27,"Brussels","75-84","F","Pfizer-BioNTech","B",173
2021-01-27,"Brussels","75-84","M","Pfizer-BioNTech","A",9
2021-01-27,"Brussels","75-84","M","Pfizer-BioNTech","B",60
2021-01-27,"Brussels","85+","F","Pfizer-BioNTech","A",33
2021-01-27,"Brussels","85+","F","Pfizer-BioNTech","B",387
2021-01-27,"Brussels","85+","M","Pfizer-BioNTech","A",12
2021-01-27,"Brussels","85+","M","Pfizer-BioNTech","B",77
2021-01-27,"Flanders","0-17","F","Pfizer-BioNTech","A",104
2021-01-27,"Flanders","0-17","M","Pfizer-BioNTech","A",35
2021-01-27,"Flanders","18-34","F","Moderna","A",10
2021-01-27,"Flanders","18-34","F","Pfizer-BioNTech","A",1670
2021-01-27,"Flanders","18-34","F","Pfizer-BioNTech","B",21
2021-01-27,"Flanders","18-34","M","Moderna","A",3
2021-01-27,"Flanders","18-34","M","Pfizer-BioNTech","A",421
2021-01-27,"Flanders","18-34","M","Pfizer-BioNTech","B",2
2021-01-27,"Flanders","35-44","F","Johnson&Johnson","C",1
2021-01-27,"Flanders","35-44","F","Moderna","A",6
2021-01-27,"Flanders","35-44","F","Pfizer-BioNTech","A",1053
2021-01-27,"Flanders","35-44","F","Pfizer-BioNTech","B",28
2021-01-27,"Flanders","35-44","M","Johnson&Johnson","C",7
2021-01-27,"Flanders","35-44","M","Moderna","A",2
2021-01-27,"Flanders","35-44","M","Pfizer-BioNTech","A",260
2021-01-27,"Flanders","35-44","M","Pfizer-BioNTech","B",1
2021-01-27,"Flanders","45-54","F","Johnson&Johnson","C",9
2021-01-27,"Flanders","45-54","F","Moderna","A",8
2021-01-27,"Flanders","45-54","F","Pfizer-BioNTech","A",1245
2021-01-27,"Flanders","45-54","F","Pfizer-BioNTech","B",34
2021-01-27,"Flanders","45-54","M","Johnson&Johnson","C",6
2021-01-27,"Flanders","45-54","M","Moderna","A",3
2021-01-27,"Flanders","45-54","M","Pfizer-BioNTech","A",300
2021-01-27,"Flanders","45-54","M","Pfizer-BioNTech","B",6
2021-01-27,"Flanders","55-64","F","Johnson&Johnson","C",4
2021-01-27,"Flanders","55-64","F","Moderna","A",10
2021-01-27,"Flanders","55-64","F","Pfizer-BioNTech","A",1242
2021-01-27,"Flanders","55-64","F","Pfizer-BioNTech","B",30
2021-01-27,"Flanders","55-64","M","Johnson&Johnson","C",5
2021-01-27,"Flanders","55-64","M","Moderna","A",2
2021-01-27,"Flanders","55-64","M","Pfizer-BioNTech","A",353
2021-01-27,"Flanders","55-64","M","Pfizer-BioNTech","B",14
2021-01-27,"Flanders","65-74","F","Johnson&Johnson","C",1
2021-01-27,"Flanders","65-74","F","Moderna","A",3
2021-01-27,"Flanders","65-74","F","Pfizer-BioNTech","A",355
2021-01-27,"Flanders","65-74","F","Pfizer-BioNTech","B",19
2021-01-27,"Flanders","65-74","M","Johnson&Johnson","C",6
2021-01-27,"Flanders","65-74","M","Moderna","A",1
2021-01-27,"Flanders","65-74","M","Pfizer-BioNTech","A",281
2021-01-27,"Flanders","65-74","M","Pfizer-BioNTech","B",17
2021-01-27,"Flanders","75-84","F","Pfizer-BioNTech","A",407
2021-01-27,"Flanders","75-84","F","Pfizer-BioNTech","B",111
2021-01-27,"Flanders","75-84","M","Pfizer-BioNTech","A",199
2021-01-27,"Flanders","75-84","M","Pfizer-BioNTech","B",50
2021-01-27,"Flanders","85+","F","Pfizer-BioNTech","A",668
2021-01-27,"Flanders","85+","F","Pfizer-BioNTech","B",338
2021-01-27,"Flanders","85+","M","Pfizer-BioNTech","A",195
2021-01-27,"Flanders","85+","M","Pfizer-BioNTech","B",108
2021-01-27,NA,"0-17","F","Pfizer-BioNTech","A",1
2021-01-27,NA,"18-34","F","Pfizer-BioNTech","A",17
2021-01-27,NA,"18-34","F","Pfizer-BioNTech","B",4
2021-01-27,NA,"18-34","M","Pfizer-BioNTech","A",10
2021-01-27,NA,"35-44","F","Pfizer-BioNTech","A",7
2021-01-27,NA,"35-44","F","Pfizer-BioNTech","B",2
2021-01-27,NA,"35-44","M","Pfizer-BioNTech","A",5
2021-01-27,NA,"45-54","F","Pfizer-BioNTech","A",8
2021-01-27,NA,"45-54","F","Pfizer-BioNTech","B",5
2021-01-27,NA,"45-54","M","Pfizer-BioNTech","A",3
2021-01-27,NA,"45-54","M","Pfizer-BioNTech","B",1
2021-01-27,NA,"55-64","F","Moderna","A",1
2021-01-27,NA,"55-64","F","Pfizer-BioNTech","A",2
2021-01-27,NA,"55-64","F","Pfizer-BioNTech","B",2
2021-01-27,NA,"55-64","M","Pfizer-BioNTech","A",2
2021-01-27,NA,"55-64","M","Pfizer-BioNTech","B",1
2021-01-27,NA,"65-74","M","Pfizer-BioNTech","A",2
2021-01-27,NA,"75-84","F","Pfizer-BioNTech","A",1
2021-01-27,NA,"75-84","F","Pfizer-BioNTech","B",2
2021-01-27,NA,"75-84","M","Pfizer-BioNTech","A",2
2021-01-27,NA,"85+","F","Pfizer-BioNTech","A",1
2021-01-27,NA,"85+","F","Pfizer-BioNTech","B",1
2021-01-27,NA,"85+","M","Pfizer-BioNTech","A",1
2021-01-27,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",37
2021-01-27,"Ostbelgien","18-34","F","Pfizer-BioNTech","B",1
2021-01-27,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",10
2021-01-27,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",41
2021-01-27,"Ostbelgien","35-44","F","Pfizer-BioNTech","B",1
2021-01-27,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",8
2021-01-27,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",55
2021-01-27,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",18
2021-01-27,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",53
2021-01-27,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",18
2021-01-27,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",2
2021-01-27,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",6
2021-01-27,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",1
2021-01-27,"Ostbelgien","85+","F","Pfizer-BioNTech","A",1
2021-01-27,"Wallonia","0-17","F","Pfizer-BioNTech","A",1
2021-01-27,"Wallonia","0-17","M","Pfizer-BioNTech","B",2
2021-01-27,"Wallonia","18-34","F","Moderna","A",32
2021-01-27,"Wallonia","18-34","F","Pfizer-BioNTech","A",497
2021-01-27,"Wallonia","18-34","F","Pfizer-BioNTech","B",113
2021-01-27,"Wallonia","18-34","M","Moderna","A",10
2021-01-27,"Wallonia","18-34","M","Pfizer-BioNTech","A",185
2021-01-27,"Wallonia","18-34","M","Pfizer-BioNTech","B",27
2021-01-27,"Wallonia","35-44","F","Moderna","A",25
2021-01-27,"Wallonia","35-44","F","Pfizer-BioNTech","A",440
2021-01-27,"Wallonia","35-44","F","Pfizer-BioNTech","B",123
2021-01-27,"Wallonia","35-44","M","Moderna","A",10
2021-01-27,"Wallonia","35-44","M","Pfizer-BioNTech","A",170
2021-01-27,"Wallonia","35-44","M","Pfizer-BioNTech","B",18
2021-01-27,"Wallonia","45-54","F","Moderna","A",27
2021-01-27,"Wallonia","45-54","F","Pfizer-BioNTech","A",495
2021-01-27,"Wallonia","45-54","F","Pfizer-BioNTech","B",143
2021-01-27,"Wallonia","45-54","M","Moderna","A",9
2021-01-27,"Wallonia","45-54","M","Pfizer-BioNTech","A",152
2021-01-27,"Wallonia","45-54","M","Pfizer-BioNTech","B",34
2021-01-27,"Wallonia","55-64","F","Moderna","A",21
2021-01-27,"Wallonia","55-64","F","Pfizer-BioNTech","A",431
2021-01-27,"Wallonia","55-64","F","Pfizer-BioNTech","B",121
2021-01-27,"Wallonia","55-64","M","Moderna","A",3
2021-01-27,"Wallonia","55-64","M","Pfizer-BioNTech","A",156
2021-01-27,"Wallonia","55-64","M","Pfizer-BioNTech","B",50
2021-01-27,"Wallonia","65-74","F","Moderna","A",1
2021-01-27,"Wallonia","65-74","F","Pfizer-BioNTech","A",64
2021-01-27,"Wallonia","65-74","F","Pfizer-BioNTech","B",87
2021-01-27,"Wallonia","65-74","M","Moderna","A",3
2021-01-27,"Wallonia","65-74","M","Pfizer-BioNTech","A",72
2021-01-27,"Wallonia","65-74","M","Pfizer-BioNTech","B",73
2021-01-27,"Wallonia","75-84","F","Pfizer-BioNTech","A",101
2021-01-27,"Wallonia","75-84","F","Pfizer-BioNTech","B",240
2021-01-27,"Wallonia","75-84","M","Pfizer-BioNTech","A",48
2021-01-27,"Wallonia","75-84","M","Pfizer-BioNTech","B",88
2021-01-27,"Wallonia","85+","F","Pfizer-BioNTech","A",158
2021-01-27,"Wallonia","85+","F","Pfizer-BioNTech","B",450
2021-01-27,"Wallonia","85+","M","Pfizer-BioNTech","A",45
2021-01-27,"Wallonia","85+","M","Pfizer-BioNTech","B",110
2021-01-28,"Brussels","0-17","M","Pfizer-BioNTech","A",1
2021-01-28,"Brussels","18-34","F","Moderna","A",15
2021-01-28,"Brussels","18-34","F","Pfizer-BioNTech","A",110
2021-01-28,"Brussels","18-34","F","Pfizer-BioNTech","B",21
2021-01-28,"Brussels","18-34","M","Moderna","A",12
2021-01-28,"Brussels","18-34","M","Pfizer-BioNTech","A",84
2021-01-28,"Brussels","18-34","M","Pfizer-BioNTech","B",3
2021-01-28,"Brussels","35-44","F","Moderna","A",10
2021-01-28,"Brussels","35-44","F","Pfizer-BioNTech","A",89
2021-01-28,"Brussels","35-44","F","Pfizer-BioNTech","B",15
2021-01-28,"Brussels","35-44","M","Moderna","A",6
2021-01-28,"Brussels","35-44","M","Pfizer-BioNTech","A",51
2021-01-28,"Brussels","35-44","M","Pfizer-BioNTech","B",3
2021-01-28,"Brussels","45-54","F","Johnson&Johnson","C",1
2021-01-28,"Brussels","45-54","F","Moderna","A",11
2021-01-28,"Brussels","45-54","F","Pfizer-BioNTech","A",88
2021-01-28,"Brussels","45-54","F","Pfizer-BioNTech","B",24
2021-01-28,"Brussels","45-54","M","Moderna","A",4
2021-01-28,"Brussels","45-54","M","Pfizer-BioNTech","A",44
2021-01-28,"Brussels","45-54","M","Pfizer-BioNTech","B",18
2021-01-28,"Brussels","55-64","F","Moderna","A",5
2021-01-28,"Brussels","55-64","F","Pfizer-BioNTech","A",92
2021-01-28,"Brussels","55-64","F","Pfizer-BioNTech","B",53
2021-01-28,"Brussels","55-64","M","Moderna","A",6
2021-01-28,"Brussels","55-64","M","Pfizer-BioNTech","A",56
2021-01-28,"Brussels","55-64","M","Pfizer-BioNTech","B",44
2021-01-28,"Brussels","65-74","F","Moderna","A",1
2021-01-28,"Brussels","65-74","F","Pfizer-BioNTech","A",18
2021-01-28,"Brussels","65-74","F","Pfizer-BioNTech","B",87
2021-01-28,"Brussels","65-74","M","Moderna","A",1
